"","id","date","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","price-model2","price-model3"
"2009",4219400465,"20150112T000000",4,2,2490,4600,"1.5","0","2",3,8,2090,400,1926,0,98105,47.6557,-122.278,2910,5000,794294,442413.39200892
"2010",3629870200,"20150306T000000",3,2.5,1740,3082,"2","0","0",3,8,1740,0,2000,0,98029,47.5489,-122.006,1910,3075,422369,162754.791419004
"2011",6792200282,"20140922T000000",3,2.5,1560,10608,"2","0","0",3,7,1560,0,1994,0,98042,47.3572,-122.161,1360,10608,367280,162754.791419004
"2012",6139800390,"20141006T000000",3,2.5,1940,10800,"1","0","0",3,8,1340,600,1979,0,98077,47.7471,-122.075,2080,9600,510731,162754.791419004
"2013",8819900270,"20140520T000000",2,1.75,1300,4000,"2","0","0",3,7,1300,0,1948,0,98105,47.6687,-122.288,1350,4013,335928,162754.791419004
"2014",1995200200,"20141008T000000",3,1,1510,6083,"1","0","0",4,6,860,650,1940,0,98115,47.6966,-122.324,1510,5712,356277,162754.791419004
"2015",1450100390,"20150316T000000",3,1,920,7314,"1","0","0",3,6,920,0,1960,0,98002,47.2892,-122.22,1010,7420,184247,162754.791419004
"2016",3630110340,"20150107T000000",4,2.5,3010,3120,"2.5","0","2",3,8,3010,0,2006,0,98029,47.5539,-121.996,2140,3840,1079417,442413.39200892
"2017",8807600140,"20150424T000000",3,1,1280,11625,"1","0","0",4,7,1280,0,1977,0,98053,47.6827,-122.059,1320,10875,287370,162754.791419004
"2018",9325200160,"20140619T000000",5,3.75,3090,7415,"2","0","0",3,8,3090,0,2014,0,98166,47.435,-122.329,2790,7425,724501,442413.39200892
"2019",5709200030,"20141204T000000",5,2.5,2100,17825,"1","0","0",4,7,1400,700,1974,0,98092,47.3094,-122.191,2200,14602,439875,162754.791419004
"2020",2473460860,"20141027T000000",4,2.5,2110,8990,"2","0","0",3,8,2110,0,1977,0,98058,47.4457,-122.127,2040,8800,470405,442413.39200892
"2021",579000550,"20141107T000000",2,1.5,1080,6760,"1","0","2",3,6,1080,0,1923,0,98117,47.7008,-122.386,2080,5800,407256,162754.791419004
"2022",6821100125,"20150225T000000",2,1,900,4800,"1","0","0",4,6,780,120,1944,0,98199,47.6575,-122.4,1270,5520,236760,162754.791419004
"2023",4124000320,"20150316T000000",3,2.25,1800,15903,"1","0","0",3,8,1340,460,1986,0,98038,47.3813,-122.043,2000,15233,462970,162754.791419004
"2024",1775910370,"20150205T000000",4,2.25,2220,15232,"1","0","0",3,9,1690,530,1978,0,98072,47.7449,-122.103,2110,15280,527944,442413.39200892
"2025",5205000160,"20140711T000000",4,2.5,2650,10459,"2","0","0",4,8,2650,0,1989,0,98003,47.2739,-122.293,2340,8777,626910,442413.39200892
"2026",6145600955,"20141224T000000",4,1,1120,3844,"1","0","0",3,7,1120,0,1972,0,98133,47.7038,-122.352,1480,3844,186261,162754.791419004
"2027",66000140,"20141120T000000",3,1,1480,6550,"1.5","0","0",4,6,1480,0,1925,0,98126,47.5498,-122.381,1200,6550,428035,162754.791419004
"2028",1021000060,"20150304T000000",2,1.5,930,7400,"1","0","2",4,7,830,100,1909,0,98116,47.5691,-122.408,1920,4152,363401,162754.791419004
"2029",6623400187,"20150220T000000",4,1,1760,8906,"1","0","0",3,7,1230,530,1966,0,98055,47.4288,-122.198,1180,10407,370539,162754.791419004
"2030",4443800960,"20150408T000000",3,1.75,1280,3880,"1.5","0","0",5,7,1280,0,1916,0,98117,47.6871,-122.391,980,3880,386406,162754.791419004
"2031",7202330030,"20140822T000000",3,2.5,1650,5683,"2","0","0",3,7,1650,0,2003,0,98053,47.683,-122.035,1650,4193,395248,162754.791419004
"2032",6064800550,"20140802T000000",3,2.5,1580,2170,"2","0","0",3,7,1580,0,2003,0,98118,47.5418,-122.289,1610,1917,376171,162754.791419004
"2033",5490210320,"20140627T000000",5,2.5,2500,7200,"1","0","0",4,7,1490,1010,1977,0,98052,47.6964,-122.12,1960,8325,560074,442413.39200892
"2034",3134100162,"20140717T000000",4,2.75,2900,17400,"1","0","0",4,8,2410,490,1978,0,98052,47.6431,-122.108,2620,12240,735283,442413.39200892
"2035",9277700075,"20140818T000000",2,1,840,6720,"1","0","0",3,7,840,0,1952,0,98116,47.5707,-122.396,1250,6720,218611,162754.791419004
"2036",650000030,"20141017T000000",3,1,1390,9112,"1","0","0",4,7,1390,0,1951,0,98004,47.6071,-122.197,2290,9112,320275,162754.791419004
"2037",6206100030,"20150501T000000",3,1,980,10960,"1","0","0",4,7,980,0,1953,0,98005,47.5908,-122.173,2100,10960,200367,162754.791419004
"2038",9536600105,"20150109T000000",3,2.75,2080,16740,"1","0","3",3,8,1580,500,1966,0,98198,47.3632,-122.324,2175,7568,714613,442413.39200892
"2039",9297301505,"20140509T000000",4,1.75,2000,4000,"1.5","0","0",5,7,1450,550,1926,0,98126,47.5659,-122.375,1430,4000,538336,442413.39200892
"2040",2797500030,"20150211T000000",3,1,1650,10075,"1","0","0",3,7,1170,480,1955,0,98177,47.7695,-122.359,1690,8125,395536,162754.791419004
"2041",9214400125,"20140701T000000",3,2,1410,6413,"1","0","0",4,7,910,500,1947,0,98115,47.6826,-122.298,1330,6050,347823,162754.791419004
"2042",7128300060,"20140707T000000",5,1.75,1650,3000,"1.5","0","0",3,8,1650,0,1902,0,98144,47.5955,-122.306,1740,4000,379502,162754.791419004
"2043",8825900310,"20141211T000000",4,2.5,2030,4080,"1.5","0","0",4,8,1730,300,1921,0,98115,47.6753,-122.311,1980,4080,562593,442413.39200892
"2044",3225069301,"20140612T000000",4,2.5,5730,44947,"2","0","4",3,11,4280,1450,1991,0,98074,47.6052,-122.064,3310,17628,1869026,1202604.28416478
"2045",9839300125,"20150107T000000",4,2,1810,4400,"2","0","0",3,8,1700,110,1909,0,98122,47.6132,-122.292,1470,4400,374459,162754.791419004
"2046",2616700520,"20150318T000000",3,2.5,1590,9736,"2","0","0",3,7,1590,0,1985,0,98001,47.33,-122.278,1580,7500,376322,162754.791419004
"2047",1778350160,"20140710T000000",5,3.25,4230,10260,"2","0","0",3,10,3860,370,1996,0,98027,47.5503,-122.081,2980,10997,1044620,442413.39200892
"2048",3876311860,"20141226T000000",3,2,1620,7800,"1","0","0",3,7,1200,420,1969,0,98034,47.7288,-122.171,1540,7565,408389,162754.791419004
"2049",6632900354,"20140910T000000",3,1,1020,5870,"1","0","0",3,6,1020,0,1941,0,98155,47.741,-122.314,1160,6901,213855,162754.791419004
"2050",7600125,"20141218T000000",5,1,3020,4800,"2","0","0",3,7,3020,0,1901,0,98122,47.6025,-122.313,1350,1307,648039,442413.39200892
"2051",579003645,"20140815T000000",3,1.75,2280,7800,"1","0","3",4,8,1360,920,1941,0,98117,47.6985,-122.387,2280,5200,755286,442413.39200892
"2052",3224600340,"20141013T000000",4,2.5,2790,6540,"2","0","0",3,9,2790,0,1999,0,98074,47.6087,-122.016,2790,6270,669053,442413.39200892
"2053",6746700565,"20141023T000000",2,1,850,2700,"1","0","0",5,6,850,0,1924,0,98105,47.6684,-122.316,1630,3000,222985,162754.791419004
"2054",1592000640,"20141119T000000",3,2.25,2180,9246,"2","0","0",3,9,2180,0,1984,0,98074,47.6215,-122.031,2300,9298,542895,442413.39200892
"2055",8079100140,"20140728T000000",4,2.5,2120,8448,"2","0","0",4,9,2120,0,1989,0,98029,47.5654,-122.01,2140,8122,473511,442413.39200892
"2056",8091800140,"20140610T000000",4,2.5,2210,9427,"2","0","0",3,7,2210,0,1999,0,98148,47.4323,-122.327,1770,8770,499327,442413.39200892
"2057",3438502501,"20140729T000000",5,2.5,2510,7525,"1.5","0","0",4,7,1710,800,1929,0,98106,47.5422,-122.359,1270,6741,643516,442413.39200892
"2058",1118000320,"20150508T000000",4,4,4260,11765,"2","0","0",3,11,3280,980,1939,2010,98112,47.638,-122.288,4260,10408,1125771,442413.39200892
"2059",8827900560,"20141031T000000",3,2,1820,4480,"1","0","0",5,7,1120,700,1923,0,98105,47.6717,-122.295,1920,4480,467762,162754.791419004
"2060",2768000390,"20140926T000000",5,2.75,1940,5000,"2","0","0",5,7,1940,0,1951,0,98107,47.6704,-122.362,1940,4230,370194,162754.791419004
"2061",8731981940,"20140908T000000",4,2.25,2520,8000,"1","0","2",3,8,1680,840,1970,0,98023,47.3202,-122.383,2300,8000,726314,442413.39200892
"2062",936000055,"20141119T000000",3,3,2390,19454,"1.5","0","0",3,8,2390,0,2008,0,98166,47.4545,-122.336,1540,26979,729471,442413.39200892
"2063",3375300370,"20150306T000000",5,2.25,1950,8086,"1","0","0",3,7,1130,820,1980,0,98003,47.3179,-122.331,1670,8550,394615,162754.791419004
"2064",4139430310,"20150419T000000",3,2.5,3090,10940,"2","0","2",3,10,3090,0,1992,0,98006,47.5492,-122.119,3410,12157,920597,442413.39200892
"2065",1402630270,"20140729T000000",3,1.75,1720,8867,"1","0","0",3,8,1320,400,1985,0,98058,47.44,-122.136,2200,9170,431895,162754.791419004
"2066",7852170570,"20150309T000000",3,2.5,2370,5344,"2","0","0",3,9,2370,0,2003,0,98065,47.54,-121.863,2990,5418,604759,442413.39200892
"2067",3205200240,"20150430T000000",4,1.75,1340,8400,"1","0","0",5,7,1340,0,1967,0,98056,47.5382,-122.173,1980,8400,264142,162754.791419004
"2068",624069050,"20150407T000000",4,3.5,5370,323215,"2","0","0",3,10,5370,0,2002,0,98075,47.6003,-122.076,3780,9891,1324695,1202604.28416478
"2069",11200070,"20140721T000000",3,2.5,1530,3296,"2","0","0",3,8,1530,0,1998,0,98007,47.6181,-122.138,1530,4099,361220,162754.791419004
"2070",1923000370,"20140512T000000",4,2.25,3290,12329,"1.5","0","0",4,10,3290,0,1968,0,98040,47.5639,-122.216,3170,12329,920828,442413.39200892
"2071",8001450060,"20140820T000000",5,3,2670,9920,"1","0","0",3,8,1400,1270,1990,0,98001,47.3211,-122.277,1890,10341,618895,442413.39200892
"2072",8078460070,"20140609T000000",3,2.5,2140,8925,"2","0","0",3,8,2140,0,1991,0,98074,47.6314,-122.027,2310,8956,536566,442413.39200892
"2073",1223089050,"20140506T000000",3,1.75,1630,11800,"1","0","0",4,7,1630,0,1971,0,98045,47.4863,-121.73,2090,57428,404653,162754.791419004
"2074",9407101180,"20141224T000000",3,2.25,2020,9000,"2","0","0",3,7,2020,0,1979,0,98045,47.4487,-121.775,1460,9680,496454,442413.39200892
"2075",5379800810,"20140807T000000",2,1,790,14200,"1","0","0",3,7,790,0,1951,0,98188,47.459,-122.285,1430,10000,201344,162754.791419004
"2076",9573120260,"20140610T000000",4,2.25,2560,9731,"2","0","0",4,7,2560,0,1973,0,98034,47.7261,-122.246,1860,9731,595815,442413.39200892
"2077",6413600192,"20150427T000000",2,1.5,940,1222,"2","0","0",3,7,860,80,2004,0,98125,47.7178,-122.318,1302,1840,227059,162754.791419004
"2078",7312400075,"20141216T000000",2,1,910,4800,"1","0","0",4,7,910,0,1923,0,98126,47.5536,-122.377,1450,5000,239668,162754.791419004
"2079",8691390860,"20140620T000000",4,2.5,3290,6628,"2","0","0",3,9,3290,0,2003,0,98075,47.5994,-121.975,3240,5831,814429,442413.39200892
"2080",8929000350,"20140804T000000",3,2.5,2010,2212,"2","0","0",3,8,1390,620,2014,0,98029,47.5523,-121.998,1690,1619,501207,442413.39200892
"2081",1322049335,"20140528T000000",3,2.5,2060,4030,"2","0","0",3,7,2060,0,1999,0,98032,47.3909,-122.238,2060,4029,515085,442413.39200892
"2082",125059179,"20140723T000000",6,4.5,3300,7200,"2","0","0",3,8,3300,0,1980,0,98052,47.6798,-122.104,2470,7561,743798,442413.39200892
"2083",7558800570,"20140813T000000",3,1.75,2000,12669,"1","0","3",4,7,1200,800,1965,0,98070,47.3579,-122.446,1580,12055,672083,442413.39200892
"2084",5535600640,"20140912T000000",3,2.5,2400,7478,"2","0","0",3,9,2400,0,2002,0,98019,47.7362,-121.974,2980,8182,612706,442413.39200892
"2085",1313000710,"20141003T000000",3,2.25,1920,9600,"1","0","0",4,8,1560,360,1968,0,98052,47.6341,-122.103,2040,9600,500165,162754.791419004
"2086",3222049159,"20141201T000000",4,3.5,3290,20107,"2","0","4",3,10,2220,1070,1990,0,98198,47.355,-122.319,2990,16988,1189236,442413.39200892
"2087",7856610160,"20140812T000000",4,1.75,2710,11400,"1","0","0",4,9,1430,1280,1976,0,98006,47.561,-122.153,2640,11000,661466,442413.39200892
"2088",2619950400,"20140714T000000",4,2.5,2200,6018,"2","0","0",3,8,2200,0,2010,0,98019,47.7338,-121.966,2480,5899,497661,442413.39200892
"2089",9521100465,"20141013T000000",2,1,1240,5000,"1","0","0",3,7,1000,240,1920,0,98103,47.6634,-122.351,1480,3500,335565,162754.791419004
"2090",7893205525,"20140527T000000",5,1,1410,6400,"1","0","0",5,7,960,450,1955,0,98198,47.4207,-122.334,1400,6500,212253,162754.791419004
"2091",3226049045,"20150430T000000",3,1.5,1090,5003,"1","0","0",3,7,1090,0,1962,0,98125,47.703,-122.321,1540,5279,244902,162754.791419004
"2092",1928300640,"20140828T000000",3,1.75,1410,4080,"1.5","0","0",4,7,1410,0,1927,0,98105,47.6695,-122.32,1820,4080,424139,162754.791419004
"2093",3645100240,"20140922T000000",3,1.75,1640,4579,"1","0","0",4,6,1640,0,1916,0,98133,47.7061,-122.352,1580,5040,410192,162754.791419004
"2094",5412100240,"20141022T000000",4,2.5,2550,7555,"2","0","0",3,8,2550,0,2001,0,98001,47.2614,-122.29,2550,6800,598887,442413.39200892
"2095",1822500270,"20140819T000000",4,2.5,2382,5899,"2","0","0",3,8,2382,0,2011,0,98003,47.2793,-122.295,2382,5897,550633,442413.39200892
"2096",3343901242,"20140807T000000",3,1.5,1900,7584,"1","0","0",5,7,1900,0,1962,0,98056,47.5091,-122.19,1410,7584,479522,162754.791419004
"2097",1081330030,"20140723T000000",5,2.5,2840,15598,"1","0","0",4,8,1470,1370,1975,0,98059,47.4693,-122.117,2570,14930,655891,442413.39200892
"2098",4397010140,"20141014T000000",3,2.5,2370,15375,"2","0","2",3,9,2370,0,1993,0,98042,47.3803,-122.147,2450,9800,709593,442413.39200892
"2099",8564700240,"20141017T000000",3,2.5,2610,7301,"2","0","0",3,8,2610,0,2004,0,98072,47.7614,-122.139,2460,7181,673842,442413.39200892
"2100",646910560,"20150306T000000",3,2.5,1770,2677,"2","0","0",3,7,1770,0,2005,0,98055,47.4339,-122.194,1550,1798,431241,162754.791419004
"2101",226059121,"20140813T000000",3,2.75,1560,77536,"1","0","0",3,7,1400,160,1978,0,98072,47.7695,-122.126,2210,41449,381086,162754.791419004
"2102",3034200247,"20150206T000000",3,1.75,1950,7260,"1","0","0",3,8,1520,430,1957,0,98133,47.7187,-122.33,1950,7548,499368,162754.791419004
"2103",4443800505,"20150507T000000",3,1.5,1810,3880,"1.5","0","0",4,8,1310,500,1929,0,98117,47.6835,-122.392,1400,3880,535351,442413.39200892
"2104",7889600685,"20141211T000000",3,0.75,1080,5025,"1","0","0",3,5,1080,0,1948,0,98146,47.4936,-122.335,1370,6000,226425,162754.791419004
"2105",5423500240,"20140624T000000",3,1,1050,7577,"1","0","0",3,7,1050,0,1983,0,98023,47.2891,-122.357,1430,7245,221957,162754.791419004
"2106",2568800160,"20141015T000000",4,1,1710,7000,"1.5","0","0",3,7,1710,0,1950,0,98125,47.7037,-122.293,2030,7938,437345,162754.791419004
"2107",2781250520,"20141016T000000",2,1.75,910,2693,"1","0","0",3,6,910,0,2003,0,98038,47.3493,-122.025,1360,2693,255997,162754.791419004
"2108",4038300070,"20141113T000000",3,1.5,1510,8360,"1","0","0",3,7,1120,390,1960,0,98007,47.6119,-122.133,1700,8360,365821,162754.791419004
"2109",825069078,"20150324T000000",5,2.25,3100,97661,"2","0","0",3,9,3100,0,1986,0,98053,47.6624,-122.062,2370,53993,663397,442413.39200892
"2110",9406500350,"20141229T000000",2,1.5,1068,1158,"2","0","0",3,7,1068,0,1990,0,98028,47.753,-122.244,1078,1278,264307,162754.791419004
"2111",6021500320,"20150507T000000",4,1.75,2170,4600,"1","0","0",3,7,1270,900,1950,0,98117,47.6894,-122.384,1750,4000,506904,162754.791419004
"2112",7774200070,"20150408T000000",4,2.5,2750,13950,"1","0","3",4,8,1380,1370,1948,0,98146,47.4938,-122.364,2460,13950,847876,442413.39200892
"2113",1954400060,"20140506T000000",3,2.5,1790,7167,"2","0","0",3,8,1790,0,1989,0,98074,47.6176,-122.045,1680,7418,435421,162754.791419004
"2114",1727500390,"20141030T000000",4,2.25,1710,7000,"1","0","0",4,7,1040,670,1972,0,98034,47.719,-122.217,1780,6500,382628,162754.791419004
"2115",1999600320,"20150304T000000",3,2.5,2480,7428,"2","0","0",3,9,2480,0,1990,0,98006,47.5489,-122.185,2600,8322,635989,442413.39200892
"2116",2325069032,"20140731T000000",5,4.25,4720,18741,"2","0","0",3,11,3210,1510,2005,0,98053,47.6347,-122.013,3880,37328,1204777,1202604.28416478
"2117",164000267,"20141016T000000",2,1,1000,7228,"1","0","0",4,7,1000,0,1947,0,98133,47.7294,-122.352,1100,7228,264957,162754.791419004
"2118",1099900030,"20150415T000000",5,2.75,2400,7904,"1","0","0",3,7,1450,950,1992,0,98188,47.4683,-122.263,2400,7475,535923,442413.39200892
"2119",1321720140,"20140528T000000",4,2.5,3090,18645,"2","0","0",3,9,3090,0,1995,0,98023,47.2902,-122.342,3610,20114,751886,442413.39200892
"2120",3709500060,"20140620T000000",3,2.5,1870,5013,"2","0","0",3,8,1870,0,2003,0,98011,47.7552,-122.221,2040,5555,459472,162754.791419004
"2121",9290850810,"20140613T000000",4,2.5,3770,35081,"2","0","0",3,10,3770,0,1989,0,98053,47.6908,-122.051,4000,35492,943651,442413.39200892
"2122",6117502220,"20141117T000000",3,3,2610,22672,"1.5","1","4",4,8,2610,0,1952,0,98166,47.4414,-122.354,2810,22672,1650308,1202604.28416478
"2123",3528000140,"20141023T000000",4,2.5,3720,30649,"2","0","0",3,10,3720,0,1988,0,98053,47.6651,-122.056,3220,29434,930725,442413.39200892
"2124",3157600240,"20140903T000000",3,2.5,2520,5000,"3","0","0",3,9,2520,0,1990,0,98106,47.5664,-122.359,1130,5000,759635,442413.39200892
"2125",423059369,"20140604T000000",4,2.5,2150,7303,"2","0","0",3,8,2150,0,2005,0,98056,47.5109,-122.183,1940,9569,482652,442413.39200892
"2126",7787100390,"20150420T000000",3,2.5,2040,7605,"2","0","0",3,8,2040,0,1996,0,98045,47.4876,-121.779,2150,7545,507966,442413.39200892
"2127",4123840570,"20141020T000000",3,2.5,2250,8076,"2","0","0",3,8,2250,0,1995,0,98038,47.3667,-122.041,2180,7244,568866,442413.39200892
"2128",9828200746,"20150504T000000",2,1.5,1120,1024,"2","0","0",3,8,1120,0,1970,1998,98122,47.6175,-122.298,1120,1549,279478,162754.791419004
"2129",1139000400,"20140826T000000",3,1.5,1550,5034,"2","0","0",4,7,1550,0,1922,0,98177,47.7072,-122.36,1820,7200,345655,162754.791419004
"2130",8078050140,"20141002T000000",3,2,1700,8448,"1","0","0",3,7,1700,0,1996,0,98022,47.2077,-122.011,1350,8587,431418,162754.791419004
"2131",7617500075,"20140721T000000",3,1.75,2000,7111,"1","0","0",4,7,1360,640,1956,0,98177,47.7676,-122.373,1830,9000,513963,162754.791419004
"2132",381000240,"20140806T000000",4,1.75,2340,5940,"1","0","0",3,8,1290,1050,1953,0,98115,47.6789,-122.281,1930,5940,555854,442413.39200892
"2133",7568700260,"20140814T000000",2,1,1120,7440,"1","0","0",4,7,1120,0,1939,0,98155,47.7405,-122.323,1170,7440,299777,162754.791419004
"2134",1920079062,"20141222T000000",5,1.5,2420,43560,"1","0","2",3,8,1500,920,1962,0,98022,47.208,-121.963,1620,17331,611299,442413.39200892
"2135",1310900140,"20140624T000000",4,2.25,2210,9371,"2","0","0",4,8,2210,0,1968,0,98032,47.3634,-122.279,2300,11584,494161,442413.39200892
"2136",1823069155,"20140505T000000",5,1.75,2550,71874,"1","0","0",5,7,1810,740,1960,0,98027,47.4845,-122.08,2170,51400,535483,442413.39200892
"2137",5252000200,"20141210T000000",5,2.5,2750,12350,"2","0","0",3,8,2750,0,1987,0,98031,47.419,-122.206,1650,9810,597889,442413.39200892
"2138",7202350060,"20140908T000000",3,2.5,1690,2890,"2","0","0",3,7,1690,0,2004,0,98053,47.6802,-122.031,1690,2730,407899,162754.791419004
"2139",2025059204,"20140730T000000",4,2.5,2480,12688,"1","0","0",4,9,1820,660,1967,0,98004,47.6344,-122.205,2910,11979,609671,442413.39200892
"2140",1788700070,"20140627T000000",2,1,810,8424,"1","0","0",4,6,810,0,1959,0,98023,47.3286,-122.346,820,8424,209266,162754.791419004
"2141",853600310,"20140828T000000",5,4.5,6085,142725,"3","0","0",3,11,6085,0,2000,0,98014,47.6085,-121.952,4830,128457,1672870,1202604.28416478
"2142",5332200320,"20140714T000000",2,1.75,2140,5000,"1","0","0",3,7,1000,1140,1930,1991,98112,47.6284,-122.291,2250,4000,612860,442413.39200892
"2143",510002010,"20140630T000000",4,1.5,1800,3245,"1.5","0","0",4,8,1800,0,1929,0,98103,47.6605,-122.331,1800,4275,475261,442413.39200892
"2144",3630110510,"20140804T000000",3,2.5,1920,3867,"2","0","0",3,8,1920,0,2005,0,98029,47.5538,-121.994,2190,3841,474430,162754.791419004
"2145",1560920200,"20140826T000000",3,2.5,2340,35021,"1","0","0",3,9,2340,0,1986,0,98038,47.3988,-122.028,2630,35190,618230,442413.39200892
"2146",9368700270,"20150401T000000",3,1.75,1160,5082,"1","0","0",3,6,580,580,1942,0,98178,47.503,-122.262,1730,6000,270417,162754.791419004
"2147",2223089053,"20140603T000000",3,2.25,1680,57063,"2","0","0",4,8,1680,0,1989,0,98045,47.4669,-121.765,1910,57063,380060,162754.791419004
"2148",5152700060,"20140528T000000",6,3.25,4250,23326,"1","0","3",3,10,2150,2100,1967,0,98003,47.34,-122.327,3370,15983,1181418,442413.39200892
"2149",3626039250,"20150428T000000",2,1,940,6350,"1","0","0",4,5,940,0,1942,0,98103,47.698,-122.357,1490,6350,247828,162754.791419004
"2150",3271300955,"20150224T000000",4,2.5,2020,4350,"2","0","0",5,9,1730,290,1943,0,98199,47.6503,-122.41,1620,5800,445922,162754.791419004
"2151",2044500152,"20141117T000000",4,1.75,1920,6000,"1","0","0",4,7,960,960,1954,0,98125,47.7137,-122.315,1850,7200,433690,162754.791419004
"2152",98000960,"20140513T000000",4,3.25,4400,16625,"2","0","0",3,11,4400,0,2003,0,98075,47.5868,-121.968,4440,15523,1149152,442413.39200892
"2153",452001890,"20150415T000000",3,1.75,1650,5000,"1.5","0","0",4,8,1650,0,1900,0,98107,47.6743,-122.371,1630,5000,493599,442413.39200892
"2154",1081800070,"20141118T000000",4,2.25,2660,11200,"2","0","0",4,8,2660,0,1972,0,98059,47.4722,-122.131,2090,11120,624361,442413.39200892
"2155",2162000260,"20140827T000000",3,2.5,2740,18455,"2","0","1",4,10,1510,1230,1977,0,98040,47.5585,-122.215,2840,16438,873298,442413.39200892
"2156",1310700390,"20141010T000000",5,2.25,2630,8625,"2","0","0",3,8,2630,0,1966,0,98032,47.3619,-122.287,1880,8670,559162,442413.39200892
"2157",7752400075,"20150428T000000",3,2.25,1960,10682,"1","0","0",3,7,1960,0,1957,0,98008,47.6319,-122.124,1540,10682,511403,162754.791419004
"2158",2144800311,"20141113T000000",2,1,2080,14659,"1","0","0",3,7,1040,1040,1960,0,98178,47.4858,-122.231,1920,15208,576330,442413.39200892
"2159",9485700136,"20150227T000000",3,1,1140,7316,"1","0","0",3,6,1140,0,1959,0,98106,47.527,-122.362,1140,7440,248226,162754.791419004
"2160",1337800830,"20150107T000000",3,1.75,2140,4800,"2","0","0",3,8,1690,450,1905,0,98112,47.6311,-122.312,2440,4800,522508,442413.39200892
"2161",1423069129,"20150320T000000",4,1.75,2350,54450,"1","0","0",4,7,1250,1100,1971,0,98027,47.4816,-122.005,2180,50529,541083,442413.39200892
"2162",8562740370,"20150325T000000",4,2.5,2790,6538,"2","0","0",3,9,2790,0,2003,0,98027,47.5349,-122.066,2990,6538,669053,442413.39200892
"2163",1180002470,"20141104T000000",6,3.5,3020,4500,"2","0","0",3,7,3020,0,1941,1992,98178,47.498,-122.225,900,6000,642606,442413.39200892
"2164",8835200160,"20141010T000000",2,2,970,5000,"1","0","0",3,7,970,0,1983,0,98034,47.7223,-122.16,1540,5000,277792,162754.791419004
"2165",868000575,"20140819T000000",3,2,2250,8000,"1","0","2",4,9,2250,0,1955,0,98177,47.7077,-122.378,2880,10960,700020,442413.39200892
"2166",9275700765,"20140610T000000",4,2.5,3340,12248,"2","0","1",3,9,2470,870,1998,0,98126,47.5858,-122.379,2110,5679,992636,442413.39200892
"2167",646500070,"20141106T000000",3,1,1060,7638,"1","0","0",5,7,1060,0,1966,0,98007,47.5941,-122.142,1470,8097,224843,162754.791419004
"2168",3971700390,"20150406T000000",3,1.5,1490,12186,"1","0","0",4,7,1490,0,1950,0,98155,47.7739,-122.322,1180,14285,358611,162754.791419004
"2169",9406550060,"20141002T000000",4,2.5,1930,7862,"2","0","0",3,7,1930,0,1994,0,98038,47.3644,-122.04,1640,9145,418469,162754.791419004
"2170",1938400520,"20141016T000000",4,2.25,2040,7600,"1","0","0",4,8,1580,460,1978,0,98023,47.3169,-122.365,2130,7200,478379,162754.791419004
"2171",1924069105,"20141017T000000",3,1.75,3150,9258,"1","0","1",3,8,2370,780,1970,0,98027,47.5571,-122.08,2740,10274,1013334,442413.39200892
"2172",8859000045,"20150424T000000",4,2.75,2180,8480,"1","0","3",4,7,1210,970,1959,0,98146,47.4961,-122.366,2240,8497,689292,442413.39200892
"2173",5705500075,"20150326T000000",2,1.75,800,4800,"1","0","0",4,6,800,0,1922,0,98136,47.5559,-122.396,1090,5000,223240,162754.791419004
"2174",475000004,"20140707T000000",2,1.5,1130,746,"2","0","0",3,8,1030,100,2009,0,98107,47.6684,-122.363,1520,1519,282488,162754.791419004
"2175",3211700045,"20150128T000000",4,2.5,2300,11165,"2","0","0",4,8,2300,0,1979,0,98008,47.5794,-122.118,2170,11165,524867,442413.39200892
"2176",3211270160,"20140612T000000",4,2.5,2470,35073,"2","0","0",3,9,2470,0,1989,0,98092,47.3064,-122.108,2990,35259,565593,442413.39200892
"2177",7277100055,"20150224T000000",3,2.25,2210,7680,"1","0","2",3,8,1730,480,1972,0,98177,47.7729,-122.389,2390,7680,693691,442413.39200892
"2178",2525300200,"20140515T000000",3,1,1160,10384,"1","0","0",4,6,1160,0,1969,0,98038,47.3634,-122.027,1200,9880,252924,162754.791419004
"2179",2781250560,"20141202T000000",2,2,1200,3624,"2","0","0",3,6,1200,0,2003,0,98038,47.349,-122.025,1360,2693,312170,162754.791419004
"2180",1122059037,"20150413T000000",3,1.75,1560,104108,"1","0","0",3,7,1250,310,1970,0,98042,47.4016,-122.131,2000,110957,350654,162754.791419004
"2181",685000160,"20150212T000000",4,1.75,2520,8442,"1","0","0",4,7,1640,880,1953,0,98004,47.6317,-122.205,2110,8442,607289,442413.39200892
"2182",2436700800,"20140516T000000",3,2.25,1720,4000,"1.5","0","0",4,7,1450,270,1921,0,98105,47.6683,-122.286,1410,4000,524695,442413.39200892
"2183",9414610320,"20150116T000000",4,2.5,2680,9928,"1","0","0",4,8,1340,1340,1974,0,98027,47.5219,-122.052,2180,10478,668840,442413.39200892
"2184",9424400105,"20140710T000000",4,1.75,2280,5959,"1","0","0",3,7,1250,1030,1947,0,98116,47.5655,-122.395,1640,5911,538399,442413.39200892
"2185",1565900390,"20150415T000000",4,2.25,1800,9018,"2","0","0",3,7,1800,0,1992,0,98022,47.2126,-121.984,1670,9380,375055,162754.791419004
